Timestamp,solar_production_kwh
2017-01-04T15:00:00.000Z,0.4123452812600561
2017-01-04T16:00:00.000Z,0.10835293861552864
2017-01-04T17:00:00.000Z,0.0
2017-01-04T18:00:00.000Z,0.12659684142793703
2017-01-04T19:00:00.000Z,0.0
2017-01-04T20:00:00.000Z,0.0
2017-01-04T21:00:00.000Z,0.11120472740517473
2017-01-04T22:00:00.000Z,0.20955608324430144
2017-01-04T23:00:00.000Z,0.0
2017-01-05T00:00:00.000Z,0.15686596430430524
2017-01-05T01:00:00.000Z,0.0
2017-01-05T02:00:00.000Z,0.0
2017-01-05T03:00:00.000Z,0.20724648201434853
2017-01-05T04:00:00.000Z,0.0
2017-01-05T05:00:00.000Z,0.0
2017-01-05T06:00:00.000Z,0.18065022298206432
2017-01-05T07:00:00.000Z,0.030965153583720647
2017-01-05T08:00:00.000Z,0.0
2017-01-05T09:00:00.000Z,0.0
2017-01-05T10:00:00.000Z,0.0
2017-01-05T11:00:00.000Z,0.0
2017-01-05T12:00:00.000Z,0.0
2017-01-05T13:00:00.000Z,0.0
2017-01-05T14:00:00.000Z,0.03994382884211744
2017-01-05T15:00:00.000Z,0.0
2017-01-05T16:00:00.000Z,0.19301266625523197
2017-01-05T17:00:00.000Z,0.051653079010521435
2017-01-05T18:00:00.000Z,0.2919930264516903
2017-01-05T19:00:00.000Z,0.0
2017-01-05T20:00:00.000Z,0.12784390249433703
2017-01-05T21:00:00.000Z,0.022707693496449074
2017-01-05T22:00:00.000Z,0.0
2017-01-05T23:00:00.000Z,0.09460112471918342
2017-01-06T00:00:00.000Z,0.08777571892054507
2017-01-06T01:00:00.000Z,0.0624811356118693
2017-01-06T02:00:00.000Z,0.10289964957415212
2017-01-06T03:00:00.000Z,0.3015275557104873
2017-01-06T04:00:00.000Z,0.0
2017-01-06T05:00:00.000Z,0.2682679494061302
2017-01-06T06:00:00.000Z,0.0
2017-01-06T07:00:00.000Z,0.0
2017-01-06T08:00:00.000Z,0.02079201648797062
2017-01-06T09:00:00.000Z,0.0
2017-01-06T10:00:00.000Z,0.0
2017-01-06T11:00:00.000Z,0.0
2017-01-06T12:00:00.000Z,0.0
2017-01-06T13:00:00.000Z,0.013926529112669101
2017-01-06T14:00:00.000Z,0.0
2017-01-06T15:00:00.000Z,0.10261315318662062
2017-01-06T16:00:00.000Z,0.21326376236477912
2017-01-06T17:00:00.000Z,0.0
2017-01-06T18:00:00.000Z,0.0
2017-01-06T19:00:00.000Z,0.15573522616467994
2017-01-06T20:00:00.000Z,0.0
2017-01-06T21:00:00.000Z,0.0
2017-01-06T22:00:00.000Z,0.0
2017-01-06T23:00:00.000Z,0.012229210213236273
2017-01-07T00:00:00.000Z,0.03947351229384885
2017-01-07T01:00:00.000Z,0.0
2017-01-07T02:00:00.000Z,0.03708121111362753
2017-01-07T03:00:00.000Z,0.0
2017-01-07T04:00:00.000Z,0.1195501346125652
2017-01-07T05:00:00.000Z,0.05014072665964175
2017-01-07T06:00:00.000Z,0.043798834771260606
2017-01-07T07:00:00.000Z,0.0
2017-01-07T08:00:00.000Z,0.0
2017-01-07T09:00:00.000Z,0.15648080192089922
2017-01-07T10:00:00.000Z,0.0
2017-01-07T11:00:00.000Z,0.0
2017-01-07T12:00:00.000Z,0.0
2017-01-07T13:00:00.000Z,0.0
2017-01-07T14:00:00.000Z,0.03952070722150091
2017-01-07T15:00:00.000Z,0.0
2017-01-07T16:00:00.000Z,0.08117418308876852
2017-01-07T17:00:00.000Z,0.0
2017-01-07T18:00:00.000Z,0.12400944167672981
2017-01-07T19:00:00.000Z,0.0
2017-01-07T20:00:00.000Z,0.06334556585900532
2017-01-07T21:00:00.000Z,0.0
2017-01-07T22:00:00.000Z,0.3234267417760778
2017-01-07T23:00:00.000Z,0.01822677576222905
2017-01-08T00:00:00.000Z,0.0
2017-01-08T01:00:00.000Z,0.04536397893250088
2017-01-08T02:00:00.000Z,0.0
2017-01-08T03:00:00.000Z,0.0
2017-01-08T04:00:00.000Z,0.0
2017-01-08T05:00:00.000Z,0.0
2017-01-08T06:00:00.000Z,0.0
2017-01-08T07:00:00.000Z,0.0
2017-01-08T08:00:00.000Z,0.2890296884040067
2017-01-08T09:00:00.000Z,0.0
2017-01-08T10:00:00.000Z,0.0138311742140696
2017-01-08T11:00:00.000Z,0.0
2017-01-08T12:00:00.000Z,0.0
2017-01-08T13:00:00.000Z,0.13117560238357018
2017-01-08T14:00:00.000Z,0.20171001768422575
2017-01-08T15:00:00.000Z,0.0029769223248329825
2017-01-08T16:00:00.000Z,0.0
2017-01-08T17:00:00.000Z,0.19518419660826788
2017-01-08T18:00:00.000Z,0.0
2017-01-08T19:00:00.000Z,0.0
2017-01-08T20:00:00.000Z,0.18832178080391135
2017-01-08T21:00:00.000Z,0.0005473822865900615
2017-01-08T22:00:00.000Z,0.0
2017-01-08T23:00:00.000Z,0.0
2017-01-09T00:00:00.000Z,0.0
2017-01-09T01:00:00.000Z,0.4569499494484707
2017-01-09T02:00:00.000Z,0.01424798788008238
2017-01-09T03:00:00.000Z,0.40984999884336876
2017-01-09T04:00:00.000Z,0.0
2017-01-09T05:00:00.000Z,0.0
2017-01-09T06:00:00.000Z,0.0371227680620876
2017-01-09T07:00:00.000Z,0.0
2017-01-09T08:00:00.000Z,0.08636972081216233
2017-01-09T09:00:00.000Z,0.0
2017-01-09T10:00:00.000Z,0.23638584490757708
2017-01-09T11:00:00.000Z,0.0
2017-01-09T12:00:00.000Z,0.0
2017-01-09T13:00:00.000Z,0.07401803613826215
2017-01-09T14:00:00.000Z,0.13946681186671314
2017-01-09T15:00:00.000Z,0.12962453229647808
2017-01-09T16:00:00.000Z,0.00837409692507282
2017-01-09T17:00:00.000Z,0.0
2017-01-09T18:00:00.000Z,0.0
2017-01-09T19:00:00.000Z,0.0
2017-01-09T20:00:00.000Z,0.07667116291388017
2017-01-09T21:00:00.000Z,0.0
2017-01-09T22:00:00.000Z,0.05502781348923234
2017-01-09T23:00:00.000Z,0.0
2017-01-10T00:00:00.000Z,0.0
2017-01-10T01:00:00.000Z,0.0
2017-01-10T02:00:00.000Z,0.0
2017-01-10T03:00:00.000Z,0.0
2017-01-10T04:00:00.000Z,0.11503614449050009
2017-01-10T05:00:00.000Z,0.0
2017-01-10T06:00:00.000Z,0.0
2017-01-10T07:00:00.000Z,0.08755795519436092
2017-01-10T08:00:00.000Z,0.0
2017-01-10T09:00:00.000Z,0.0
2017-01-10T10:00:00.000Z,0.0
2017-01-10T11:00:00.000Z,0.0
2017-01-10T12:00:00.000Z,0.0
2017-01-10T13:00:00.000Z,0.0
2017-01-10T14:00:00.000Z,0.0
2017-01-10T15:00:00.000Z,0.0
2017-01-10T16:00:00.000Z,0.0
2017-01-10T17:00:00.000Z,0.0
2017-01-10T18:00:00.000Z,0.0
2017-01-10T19:00:00.000Z,0.1222323237424805
2017-01-10T20:00:00.000Z,0.23470442002844952
2017-01-10T21:00:00.000Z,0.051896274091304
2017-01-10T22:00:00.000Z,0.015609138476485691
2017-01-10T23:00:00.000Z,0.0
2017-01-11T00:00:00.000Z,0.0
2017-01-11T01:00:00.000Z,0.0
2017-01-11T02:00:00.000Z,0.0
2017-01-11T03:00:00.000Z,0.552407760955451
2017-01-11T04:00:00.000Z,0.013154954120655787
2017-01-11T05:00:00.000Z,0.16612777308668325
2017-01-11T06:00:00.000Z,0.11826754411495438
2017-01-11T07:00:00.000Z,0.3758262027328587
2017-01-11T08:00:00.000Z,0.0
2017-01-11T09:00:00.000Z,0.0
2017-01-11T10:00:00.000Z,0.04793695158977039
2017-01-11T11:00:00.000Z,0.0
2017-01-11T12:00:00.000Z,0.0
2017-01-11T13:00:00.000Z,0.01753421573892365
2017-01-11T14:00:00.000Z,0.017508017900419812
2017-01-11T15:00:00.000Z,0.3200913883729602
2017-01-11T16:00:00.000Z,0.0
2017-01-11T17:00:00.000Z,0.28311686416058146
2017-01-11T18:00:00.000Z,0.15848785199271076
2017-01-11T19:00:00.000Z,0.1314161243920754
2017-01-11T20:00:00.000Z,0.09706952268586076
2017-01-11T21:00:00.000Z,0.009621302839329798
2017-01-11T22:00:00.000Z,0.06194311528497845
2017-01-11T23:00:00.000Z,0.0
2017-01-12T00:00:00.000Z,0.0
2017-01-12T01:00:00.000Z,0.1501843934578107
2017-01-12T02:00:00.000Z,0.04440274459345508
2017-01-12T03:00:00.000Z,0.0
2017-01-12T04:00:00.000Z,0.23596969498600984
2017-01-12T05:00:00.000Z,0.1834542173407507
2017-01-12T06:00:00.000Z,0.0
2017-01-12T07:00:00.000Z,0.06833441218138062
2017-01-12T08:00:00.000Z,0.27535222050270086
2017-01-12T09:00:00.000Z,0.061161729375542054
2017-01-12T10:00:00.000Z,0.0
2017-01-12T11:00:00.000Z,0.0
2017-01-12T12:00:00.000Z,0.017115870485575526
2017-01-12T13:00:00.000Z,0.370835681037252
2017-01-12T14:00:00.000Z,0.11454914234357894
2017-01-12T15:00:00.000Z,0.0
2017-01-12T16:00:00.000Z,0.2388202032966678
2017-01-12T17:00:00.000Z,0.05328092711889896
2017-01-12T18:00:00.000Z,0.0010357857646756915
2017-01-12T19:00:00.000Z,0.1074906031660332
2017-01-12T20:00:00.000Z,0.0
2017-01-12T21:00:00.000Z,0.00763104664131028
2017-01-12T22:00:00.000Z,0.14652766471327908
2017-01-12T23:00:00.000Z,0.11723717950413336
2017-01-13T00:00:00.000Z,0.0
2017-01-13T01:00:00.000Z,0.0
2017-01-13T02:00:00.000Z,0.18116876799131934
2017-01-13T03:00:00.000Z,0.28078662601995485
2017-01-13T04:00:00.000Z,0.014100677201541751
2017-01-13T05:00:00.000Z,0.0
2017-01-13T06:00:00.000Z,0.0
2017-01-13T07:00:00.000Z,0.0
2017-01-13T08:00:00.000Z,0.0
2017-01-13T09:00:00.000Z,0.0
2017-01-13T10:00:00.000Z,0.0
2017-01-13T11:00:00.000Z,0.0
2017-01-13T12:00:00.000Z,0.0
2017-01-13T13:00:00.000Z,0.010116178614054838
2017-01-13T14:00:00.000Z,0.0
2017-01-13T15:00:00.000Z,0.0
2017-01-13T16:00:00.000Z,0.10518336616652502
2017-01-13T17:00:00.000Z,0.028581117875259316
2017-01-13T18:00:00.000Z,0.05217818814586992
2017-01-13T19:00:00.000Z,0.3107291711832248
2017-01-13T20:00:00.000Z,0.0
2017-01-13T21:00:00.000Z,0.054075904553385956
2017-01-13T22:00:00.000Z,0.020626970930308762
2017-01-13T23:00:00.000Z,0.22370655333798634
2017-01-14T00:00:00.000Z,0.0
2017-01-14T01:00:00.000Z,0.0
2017-01-14T02:00:00.000Z,0.12855622759675148
2017-01-14T03:00:00.000Z,0.2254654551865555
2017-01-14T04:00:00.000Z,0.07139478639103523
2017-01-14T05:00:00.000Z,0.2161498465284744
2017-01-14T06:00:00.000Z,0.0
2017-01-14T07:00:00.000Z,0.0
2017-01-14T08:00:00.000Z,0.05141161174083904
2017-01-14T09:00:00.000Z,0.12657947843247747
2017-01-14T10:00:00.000Z,0.09354340458851444
2017-01-14T11:00:00.000Z,0.1223896262784997
2017-01-14T12:00:00.000Z,0.0
2017-01-14T13:00:00.000Z,0.0
2017-01-14T14:00:00.000Z,0.16844707199024167
2017-01-14T15:00:00.000Z,0.024220712149727402
2017-01-14T16:00:00.000Z,0.0
2017-01-14T17:00:00.000Z,0.31733823364149294
2017-01-14T18:00:00.000Z,0.06500160375229612
2017-01-14T19:00:00.000Z,0.0
2017-01-14T20:00:00.000Z,0.0
2017-01-14T21:00:00.000Z,0.08791768917690407
2017-01-14T22:00:00.000Z,0.007881381607874416
2017-01-14T23:00:00.000Z,0.12690856563086317
2017-01-15T00:00:00.000Z,0.39290399867465986
2017-01-15T01:00:00.000Z,0.11126583457914702
2017-01-15T02:00:00.000Z,0.0
2017-01-15T03:00:00.000Z,0.0
2017-01-15T04:00:00.000Z,0.0
2017-01-15T05:00:00.000Z,0.32358543024821973
2017-01-15T06:00:00.000Z,0.0
2017-01-15T07:00:00.000Z,0.20281172822627136
2017-01-15T08:00:00.000Z,0.34561562183116457
2017-01-15T09:00:00.000Z,0.19956335026431848
2017-01-15T10:00:00.000Z,0.046838082449253304
2017-01-15T11:00:00.000Z,0.0
2017-01-15T12:00:00.000Z,0.0
2017-01-15T13:00:00.000Z,0.03869689646841666
2017-01-15T14:00:00.000Z,0.0706616939768752
2017-01-15T15:00:00.000Z,0.031651304082200016
2017-01-15T16:00:00.000Z,0.0
2017-01-15T17:00:00.000Z,0.10515325581280788
2017-01-15T18:00:00.000Z,0.1181434032115935
2017-01-15T19:00:00.000Z,0.045832378153615516
2017-01-15T20:00:00.000Z,0.02842620416359828
2017-01-15T21:00:00.000Z,0.0
2017-01-15T22:00:00.000Z,0.03596367875289137
2017-01-15T23:00:00.000Z,0.0
2017-01-16T00:00:00.000Z,0.1313615058146558
2017-01-16T01:00:00.000Z,0.11969121306495023
2017-01-16T02:00:00.000Z,0.0
2017-01-16T03:00:00.000Z,0.0
2017-01-16T04:00:00.000Z,0.0
2017-01-16T05:00:00.000Z,0.0
2017-01-16T06:00:00.000Z,0.3486801963891103
2017-01-16T07:00:00.000Z,0.0
2017-01-16T08:00:00.000Z,0.43772621381955396
2017-01-16T09:00:00.000Z,0.0
2017-01-16T10:00:00.000Z,0.042424364795267316
2017-01-16T11:00:00.000Z,0.04159088058629242
2017-01-16T12:00:00.000Z,0.0
2017-01-16T13:00:00.000Z,0.0
2017-01-16T14:00:00.000Z,0.14920848436014994
2017-01-16T15:00:00.000Z,0.0
2017-01-16T16:00:00.000Z,0.025050792545904206
2017-01-16T17:00:00.000Z,0.0
2017-01-16T18:00:00.000Z,0.045698203550326146
2017-01-16T19:00:00.000Z,0.0
2017-01-16T20:00:00.000Z,0.16063112935855534
2017-01-16T21:00:00.000Z,0.0
2017-01-16T22:00:00.000Z,0.16398863000586822
2017-01-16T23:00:00.000Z,0.047958209509224387
2017-01-17T00:00:00.000Z,0.0
2017-01-17T01:00:00.000Z,0.0
2017-01-17T02:00:00.000Z,0.0
2017-01-17T03:00:00.000Z,0.0
2017-01-17T04:00:00.000Z,0.0468737306789543
2017-01-17T05:00:00.000Z,0.0
2017-01-17T06:00:00.000Z,0.0
2017-01-17T07:00:00.000Z,0.0
2017-01-17T08:00:00.000Z,0.0
2017-01-17T09:00:00.000Z,0.0
2017-01-17T10:00:00.000Z,0.0
2017-01-17T11:00:00.000Z,0.0363981583344935
2017-01-17T12:00:00.000Z,0.0
2017-01-17T13:00:00.000Z,0.0
2017-01-17T14:00:00.000Z,0.1737927808528663
2017-01-17T15:00:00.000Z,0.0417884576313513
2017-01-17T16:00:00.000Z,0.0
2017-01-17T17:00:00.000Z,0.20969217410210775
2017-01-17T18:00:00.000Z,0.0
2017-01-17T19:00:00.000Z,0.0
2017-01-17T20:00:00.000Z,0.03285861513696372
2017-01-17T21:00:00.000Z,0.0
2017-01-17T22:00:00.000Z,0.0
2017-01-17T23:00:00.000Z,0.0
2017-01-18T00:00:00.000Z,0.22843309366117262
2017-01-18T01:00:00.000Z,0.0
2017-01-18T02:00:00.000Z,0.2495460099198076
2017-01-18T03:00:00.000Z,0.0
2017-01-18T04:00:00.000Z,0.0
2017-01-18T05:00:00.000Z,0.01486691244300496
2017-01-18T06:00:00.000Z,0.1389531564118889
2017-01-18T07:00:00.000Z,0.19869263339656462
2017-01-18T08:00:00.000Z,0.09683625066183305
2017-01-18T09:00:00.000Z,0.0
2017-01-18T10:00:00.000Z,0.0
2017-01-18T11:00:00.000Z,0.0
2017-01-18T12:00:00.000Z,0.2935756782570939
2017-01-18T13:00:00.000Z,0.0
2017-01-18T14:00:00.000Z,0.0
2017-01-18T15:00:00.000Z,0.0
2017-01-18T16:00:00.000Z,0.0
2017-01-18T17:00:00.000Z,0.0
2017-01-18T18:00:00.000Z,0.0
2017-01-18T19:00:00.000Z,0.1547641268688219
2017-01-18T20:00:00.000Z,0.41865073833435407
2017-01-18T21:00:00.000Z,0.11101542550189017
2017-01-18T22:00:00.000Z,0.0
2017-01-18T23:00:00.000Z,0.1485033684983868
2017-01-19T00:00:00.000Z,0.20392541849014192
2017-01-19T01:00:00.000Z,0.0
2017-01-19T02:00:00.000Z,0.0
2017-01-19T03:00:00.000Z,0.0
2017-01-19T04:00:00.000Z,0.0
2017-01-19T05:00:00.000Z,0.0
2017-01-19T06:00:00.000Z,0.0
2017-01-19T07:00:00.000Z,0.0
2017-01-19T08:00:00.000Z,0.1325267491892861
2017-01-19T09:00:00.000Z,0.0
2017-01-19T10:00:00.000Z,0.0
2017-01-19T11:00:00.000Z,0.00581003440972639
2017-01-19T12:00:00.000Z,0.0
2017-01-19T13:00:00.000Z,0.0
2017-01-19T14:00:00.000Z,0.0893591287824656
2017-01-19T15:00:00.000Z,0.0
2017-01-19T16:00:00.000Z,0.0
2017-01-19T17:00:00.000Z,0.12237467119522777
2017-01-19T18:00:00.000Z,0.0
2017-01-19T19:00:00.000Z,0.0
2017-01-19T20:00:00.000Z,0.028395647327810403
2017-01-19T21:00:00.000Z,0.0
2017-01-19T22:00:00.000Z,0.34551385181990774
2017-01-19T23:00:00.000Z,0.34012792513891305
2017-01-20T00:00:00.000Z,0.16427602215358372
2017-01-20T01:00:00.000Z,0.0
2017-01-20T02:00:00.000Z,0.12295220622992897
2017-01-20T03:00:00.000Z,0.1760823654074758
2017-01-20T04:00:00.000Z,0.0
2017-01-20T05:00:00.000Z,0.0
2017-01-20T06:00:00.000Z,0.13258665856008622
2017-01-20T07:00:00.000Z,0.09142919836856009
2017-01-20T08:00:00.000Z,0.0
2017-01-20T09:00:00.000Z,0.2163924875602782
2017-01-20T10:00:00.000Z,0.20593150115227937
2017-01-20T11:00:00.000Z,0.06935221685748322
2017-01-20T12:00:00.000Z,0.0
2017-01-20T13:00:00.000Z,0.21537664368766998
2017-01-20T14:00:00.000Z,0.0
2017-01-20T15:00:00.000Z,0.0
2017-01-20T16:00:00.000Z,0.0
2017-01-20T17:00:00.000Z,0.009038666095233783
2017-01-20T18:00:00.000Z,0.21345710384318206
2017-01-20T19:00:00.000Z,0.0
2017-01-20T20:00:00.000Z,0.06973821297129228
2017-01-20T21:00:00.000Z,0.0
2017-01-20T22:00:00.000Z,0.0
2017-01-20T23:00:00.000Z,0.0
2017-01-21T00:00:00.000Z,0.0
2017-01-21T01:00:00.000Z,0.09887766780867115
2017-01-21T02:00:00.000Z,0.0
2017-01-21T03:00:00.000Z,0.0
2017-01-21T04:00:00.000Z,0.0
2017-01-21T05:00:00.000Z,0.00608268172502282
2017-01-21T06:00:00.000Z,0.0
2017-01-21T07:00:00.000Z,0.0
2017-01-21T08:00:00.000Z,0.0
2017-01-21T09:00:00.000Z,0.1951878591120787
2017-01-21T10:00:00.000Z,0.14470918021893234
2017-01-21T11:00:00.000Z,0.0
2017-01-21T12:00:00.000Z,0.16779146221668848
2017-01-21T13:00:00.000Z,0.0
2017-01-21T14:00:00.000Z,0.2585680277510629
2017-01-21T15:00:00.000Z,0.6890155659302958
2017-01-21T16:00:00.000Z,0.0
2017-01-21T17:00:00.000Z,0.0
2017-01-21T18:00:00.000Z,0.0
2017-01-21T19:00:00.000Z,0.10408770542745571
2017-01-21T20:00:00.000Z,0.0
2017-01-21T21:00:00.000Z,0.0
2017-01-21T22:00:00.000Z,0.30468920420395973
2017-01-21T23:00:00.000Z,0.0
2017-01-22T00:00:00.000Z,0.12614773282500477
2017-01-22T01:00:00.000Z,0.0
2017-01-22T02:00:00.000Z,0.13662593015188415
2017-01-22T03:00:00.000Z,0.2754305381728508
2017-01-22T04:00:00.000Z,0.0
2017-01-22T05:00:00.000Z,0.08012323093499692
2017-01-22T06:00:00.000Z,0.16467077425096754
2017-01-22T07:00:00.000Z,0.0
2017-01-22T08:00:00.000Z,0.0
2017-01-22T09:00:00.000Z,0.0
2017-01-22T10:00:00.000Z,0.12596837918197648
2017-01-22T11:00:00.000Z,0.33664926469304907
2017-01-22T12:00:00.000Z,0.0
2017-01-22T13:00:00.000Z,0.0
2017-01-22T14:00:00.000Z,0.0
2017-01-22T15:00:00.000Z,0.0
2017-01-22T16:00:00.000Z,0.0
2017-01-22T17:00:00.000Z,0.29827671040076104
2017-01-22T18:00:00.000Z,0.12122670979681366
2017-01-22T19:00:00.000Z,0.0
2017-01-22T20:00:00.000Z,0.10340259501878207
2017-01-22T21:00:00.000Z,0.05609287030783208
2017-01-22T22:00:00.000Z,0.04744131554676655
2017-01-22T23:00:00.000Z,0.1274486372956258
2017-01-23T00:00:00.000Z,0.0
2017-01-23T01:00:00.000Z,0.0
2017-01-23T02:00:00.000Z,0.0
2017-01-23T03:00:00.000Z,0.0
2017-01-23T04:00:00.000Z,0.0
2017-01-23T05:00:00.000Z,0.0
2017-01-23T06:00:00.000Z,0.26339886495424175
2017-01-23T07:00:00.000Z,0.03281656666817334
2017-01-23T08:00:00.000Z,0.0
2017-01-23T09:00:00.000Z,0.28797319496937707
2017-01-23T10:00:00.000Z,0.2041502068034348
2017-01-23T11:00:00.000Z,0.0
2017-01-23T12:00:00.000Z,0.0
2017-01-23T13:00:00.000Z,0.10610422282829286
2017-01-23T14:00:00.000Z,0.0
2017-01-23T15:00:00.000Z,0.022174117669614534
2017-01-23T16:00:00.000Z,0.0
2017-01-23T17:00:00.000Z,0.223599424863109
2017-01-23T18:00:00.000Z,0.0
2017-01-23T19:00:00.000Z,0.0037186104681170918
2017-01-23T20:00:00.000Z,0.0
2017-01-23T21:00:00.000Z,0.20709353344041734
2017-01-23T22:00:00.000Z,0.11484743604857667
2017-01-23T23:00:00.000Z,0.12334514704944877
2017-01-24T00:00:00.000Z,0.08097663327408772
2017-01-24T01:00:00.000Z,0.0
2017-01-24T02:00:00.000Z,0.31657694637611766
2017-01-24T03:00:00.000Z,0.05569507979376777
2017-01-24T04:00:00.000Z,0.0
2017-01-24T05:00:00.000Z,0.0
2017-01-24T06:00:00.000Z,0.0
2017-01-24T07:00:00.000Z,0.0
2017-01-24T08:00:00.000Z,0.0
2017-01-24T09:00:00.000Z,0.0752611378831481
2017-01-24T10:00:00.000Z,0.0
2017-01-24T11:00:00.000Z,0.16248526655164106
2017-01-24T12:00:00.000Z,0.2138669504413326
2017-01-24T13:00:00.000Z,0.05888589522392097
2017-01-24T14:00:00.000Z,0.0
2017-01-24T15:00:00.000Z,0.22012134749458664
2017-01-24T16:00:00.000Z,0.265783076382538
2017-01-24T17:00:00.000Z,0.0
2017-01-24T18:00:00.000Z,0.0
2017-01-24T19:00:00.000Z,0.0
2017-01-24T20:00:00.000Z,0.0
2017-01-24T21:00:00.000Z,0.0
2017-01-24T22:00:00.000Z,0.18025668893758526
2017-01-24T23:00:00.000Z,0.04040033205728543
2017-01-25T00:00:00.000Z,0.32037235859967755
2017-01-25T01:00:00.000Z,0.0
2017-01-25T02:00:00.000Z,0.0
2017-01-25T03:00:00.000Z,0.3559524311853825
2017-01-25T04:00:00.000Z,0.007624140612495542
2017-01-25T05:00:00.000Z,0.07899950573093245
2017-01-25T06:00:00.000Z,0.0731101778539766
2017-01-25T07:00:00.000Z,0.0
2017-01-25T08:00:00.000Z,0.02863087857270491
2017-01-25T09:00:00.000Z,0.0
2017-01-25T10:00:00.000Z,0.0
2017-01-25T11:00:00.000Z,0.0
2017-01-25T12:00:00.000Z,0.1961708587993359
2017-01-25T13:00:00.000Z,0.15673173124695688
2017-01-25T14:00:00.000Z,0.0
2017-01-25T15:00:00.000Z,0.0
2017-01-25T16:00:00.000Z,0.0
2017-01-25T17:00:00.000Z,0.0
2017-01-25T18:00:00.000Z,0.0
